2502;"HT";69;8.31632481;25312427.9536244;25312427.9536244;0;0;0.37549;-0.499773;0.903561;-4.4545055;2.72951046;-8.60106749;0.0731;0.0195519;2022-03-24 00:42:07;2022-03-24 00:42:56
131;"DASH";70;116.84953685;463419162.00364;463419162.00364;0;0;-1.075347;-3.269096;28.551892;45.61531812;30.43891273;-12.02806678;0.07;0.37280184;2022-03-24 00:42:07;2022-03-24 00:42:56
2563;"TUSD";71;0.90837899;194012063.920583;194012063.920583;0;0;-0.155813;-0.70738;-1.566389;-0.02141475;-0.02106554;-0.03128562;0.0697;0.15672846;2022-03-24 00:42:07;2022-03-24 00:42:56
5034;"KSM";72;146.05609234;90305180.0036027;90305180.0036027;0;0;-0.979587;0.44928;21.91216;25.964566;-17.45567371;-44.26448132;0.0697;0.07299692;2022-03-24 00:42:07;2022-03-24 00:42:56
4066;"CHZ";73;0.20055342;179913143.878958;179913143.878958;0;0;4.239496;5.495748;6.849848;30.12490055;22.30726362;-29.05127855;0.0679;0.14950601;2022-03-24 00:42:07;2022-03-24 00:42:56
5567;"CELO";74;2.81390684;189044054.643984;189044054.643984;0;0;-0.966588;4.283863;19.370593;27.93797236;-6.02743832;-36.67147946;0.0679;0.15719197;2022-03-24 00:42:07;2022-03-24 00:42:56
2694;"NEXO";75;2.07047991;7677991.591615;7677991.591615;0;0;-0.126143;3.08987;2.042362;20.85803878;23.83621022;-5.78969329;0.0654;0.00662199;2022-03-24 00:42:07;2022-03-24 00:42:56
1697;"BAT";76;0.76903128;112878037.566362;112878037.566362;0;0;1.398092;3.864021;0.346213;28.1495013;14.93856458;-37.32104492;0.065;0.09805548;2022-03-24 00:42:07;2022-03-24 00:42:56
3897;"OKB";77;18.2480429;173154351.23548;173154351.23548;0;0;0.330954;1.472879;4.012991;10.42238927;-2.8840694;-35.7606494;0.0618;0.15814879;2022-03-24 00:42:07;2022-03-24 00:42:56
9903;"CVX";78;19.39093595;12566301.9193315;12566301.9193315;0;0;-0.158794;1.988744;12.013505;-1.55603477;-24.17540389;-51.54212331;0.0599;0.01180552;2022-03-24 00:42:07;2022-03-24 00:42:56
6945;"AMP";79;0.02442956;18575202.1212715;18575202.1212715;0;0;0.446354;0.354166;5.15569;3.141551;-9.75792471;-47.25000475;0.0581;0.01800613;2022-03-24 00:42:07;2022-03-24 00:42:56
6538;"CRV";80;2.16334082;183644910.162319;183644910.162319;0;0;0.127845;4.250293;12.448708;0.26375031;-20.11720778;-53.5246973;0.0568;0.18223056;2022-03-24 00:42:07;2022-03-24 00:42:56
5632;"AR";81;30.00193359;54033564.737722;54033564.737722;0;0;0.148214;2.382541;-3.545391;35.30031396;3.63629893;-41.83439145;0.0565;0.05393079;2022-03-24 00:42:07;2022-03-24 00:42:56
5647;"KDA";82;5.74534292;68624942.9839969;68624942.9839969;0;0;-0.422068;2.214685;-0.743763;6.79867012;21.80850584;-46.25408454;0.0555;0.06973328;2022-03-24 00:42:07;2022-03-24 00:42:56
8646;"MINA";83;2.28659807;308046495.842997;308046495.842997;0;0;0.555339;14.688515;30.699692;14.14517774;4.42272368;-31.67497813;0.0553;0.31415339;2022-03-24 00:42:07;2022-03-24 00:42:56
873;"XEM";84;0.09861179;22128362.0392974;22128362.0392974;0;0;-0.239147;-0.741054;8.196162;16.31091998;13.25880709;-22.71129915;0.0501;0.0249332;2022-03-24 00:42:07;2022-03-24 00:42:56
3330;"USDP";85;0.91001789;6268071.87294595;6268071.87294595;0;0;-0.103092;-0.432024;-1.617917;0.09101234;0.13785958;0.17371213;0.0486;0.00728378;2022-03-24 00:42:07;2022-03-24 00:42:56
