"","txt","id","name","symbol","slug"
"3196","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",7924,"Apple tokenized stock Bittrex","AAPL","apple-tokenized-stock-bittrex"
"3197","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",8313,"r3fi.finance","R3FI","r3fi-finance"
"3198","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",5332,"Cofinex Coin","CNX","cofinex-coin"
"3199","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",6251,"COST COIN+","AKM","cost-coin"
"3200","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",8198,"HappinessToken","HPS","happinesstoken"
"3201","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",911,"Advanced Internet Blocks","AIB","advanced-internet-blocks"
"3202","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",6498,"Metacoin","MTC","metacoin"
"3203","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",8517,"BiTToken","BITT","bittoken"
"3204","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",4027,"DeVault","DVT","devault"
"3205","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",6596,"cherry","CHERRY","cherry"
"3206","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",8276,"Arianee","ARIA20","arianee-protocol"
"3207","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",7178,"Combine.finance","COMB","combine-finance"
"3208","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",6626,"SPACE-iZ","SPIZ","space-iz"
"3209","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",7712,"Freedom Reserve","FR","freedom-reserve"
"3210","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",7625,"gAsp","GASP","gasp"
"3211","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",7893,"Taiwan Semiconductor Mfg tokenized stock FTX","TSM","taiwan-semiconductor-mfg-tokenized-stock-ftx"
"3212","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",8230,"AI Network","AIN","ai-network"
"3213","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",8516,"GorillaYield","YAPE","gorillayield"
"3214","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",6088,"3X Long Shitcoin Index Token","BULLSHIT","3x-long-shitcoin-index-token"
"3215","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",7382,"ACoconut","AC","acoconut"
"3216","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",5698,"GM Holding","GM","gm-holding"
"3217","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",3110,"NewsToken","NEWOS","newstoken"
"3218","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",7915,"SPDR S&P 500 ETF tokenized stock FTX","SPY","spdr-sp-500-etf-tokenized-stock-ftx"
"3219","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",4122,"Counos Coin","CCA","counos-coin"
"3220","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",7922,"Beyond Meat Inc tokenized stock Bittrex","BYND","beyond-meat-inc-tokenized-stock-bittrex"
"3221","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",5889,"snglsDAO","SGT","snglsdao"
"3222","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",7371,"Holyheld","HH","holyheld"
"3223","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",8437,"USDFreeLiquidity","USDFL","usdfreeliquidity"
"3224","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",6711,"Mazzuma","MAZ","mazzuma"
"3225","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",7223,"Dfinance","XFI","dfinance"
"3226","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",5165,"Freight Trust & Clearing Network","EDI","freight-trust-clearing-network"
"3227","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",2713,"KEY","KEY","key"
"3228","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",4817,"Filenet","FN","filenet"
"3229","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",6531,"ROONEX","RNX","roonex"
"3230","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",4108,"En-Tan-Mo","ETM","en-tan-mo"
"3231","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",6219,"Dice","DICE","dice"
"3232","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",8359,"TTCRYPTO","TTC","ttcrypto"
"3233","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",7540,"MegaCryptoPolis","MEGA","megacryptopolis"
"3234","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",8047,"FIRST INTERCHANGEABLE TOKEN","FIT","first-interchangeable-token"
"3235","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",3962,"Vodi X","VDX","vodi-x"
"3236","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",5056,"BuySell","BULL","buysell"
"3237","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",7718,"Combo","COMB","combo"
"3238","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",7049,"Etherpay","ETHPY","etherpay"
"3239","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",6087,"3X Long OKB Token","OKBBULL","3x-long-okb-token"
"3240","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",8343,"AMC Entertainment Holdings tokenized stock FTX","AMC","amc-entertainment-holdings-tokenized-stock-ftx"
"3241","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",1745,"Dinastycoin","DCY","dinastycoin"
"3242","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",8566,"Ballswap","BSP","ballswap"
"3243","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",6097,"3X Short Dogecoin Token","DOGEBEAR","3x-short-dogecoin-token"
"3244","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",8199,"Securypto","SCU","securypto"
"3245","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",7779,"XPToken.io","XPT","xptoken-io"
"3246","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",7073,"Hybrid Bank Cash","HBC","hybrid-bank-cash"
"3247","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",7760,"Komet","KOMET","komet"
"3248","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",2305,"NAGA","NGC","naga"
"3249","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",7828,"KING OF DEFI","KODX","king-of-defi"
"3250","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",8243,"Passive Income","PSI","passive-income"
"3251","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",7156,"Toshify.finance","YFT","toshify-finance"
"3252","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",8135,"CryptoKek","KEK","cryptokek"
"3253","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",3595,"PalletOne","PTN","palletone"
"3254","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",3993,"Emanate","EMT","emanate"
"3255","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",6211,"Dionpay","DION","dionpay"
"3256","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",8090,"Trade Butler Bot","TBB","trade-butler-bot"
"3257","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",7169,"Chicken","KFC","chicken"
"3258","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",6570,"Based Money","$BASED","based-money"
"3259","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",6823,"Semitoken","SEMI","semitoken"
"3260","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",8286,"Excavo Finance","CAVO","excavo-finance"
"3261","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",5844,"Cipher Core Token","CIPHC","cipher-core-token"
"3262","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",5985,"Limestone Network","LIMEX","limestone-network"
"3263","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",6393,"Bytus","BYTS","bytus"
"3264","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",4289,"IOEX","IOEX","ioex"
"3265","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",7998,"Predictz","PRDZ","predictz"
"3266","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",7536,"Aspire","ASP","aspire"
"3267","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",3788,"NEXT","NET","next"
"3268","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",4916,"Modex","MODEX","modex"
"3269","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",3347,"CARAT","CARAT","carat"
"3270","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",2919,"DWS","DWS","dws"
"3271","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",5629,"NDN Link","NDN","ndn-link"
"3272","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",5542,"1x Long Bitcoin Implied Volatility Token","BVOL","1x-long-bitcoin-implied-volatility-token"
"3273","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",6541,"Relevant","REL","relevant"
"3274","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",7753,"BIOKKOIN","BKKG","biokkoin"
"3275","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",5856,"Bankroll Vault","VLT","bankroll-vault"
"3276","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",6245,"SocialGood","SG","socialgood"
"3277","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",7264,"Kompass","KOMP","kompass"
"3278","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",4491,"Flits","FLS","flits"
"3279","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",4696,"Asian-African Capital Chain","ACC","asian-african-capital-chain"
"3280","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",6911,"BNSD Finance","BNSD","bnsd-finance"
"3281","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",7945,"Cyber Network Token","CNT","cyber-network-token"
"3282","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",7643,"Nyan V2","NYAN-2","nyan-v2"
"3283","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",6565,"TideBit Token","TBT","tidebit-token"
"3284","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",3253,"eosBLACK","BLACK","eosblack"
"3285","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",4428,"xscoin","XSC","xscoin"
"3286","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",3925,"Tratok","TRAT","tratok"
"3287","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",8515,"DEVA TOKEN","DEVA","deva-token"
"3288","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",7768,"TheOvOrideA","OVOA","theovoridea"
"3289","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",25,"Goldcoin","GLC","goldcoin"
"3290","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",2561,"BitTube","TUBE","bit-tube"
"3291","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",7408,"Sergey Save Link","SSL","sergey-save-link"
"3292","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",7701,"SUP8EME","SUP8EME","sup8eme"
"3293","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",2208,"EncrypGen","DNA","encrypgen"
"3294","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",5539,"VeraOne","VRO","veraone"
"3295","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",8534,"Chintai","CHEX","chex-token"
"3296","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",5644,"Blue Baikal","BBC","blue-baikal"
"3297","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",7894,"Apple tokenized stock FTX","AAPL","apple-tokenized-stock-ftx"
"3298","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",7865,"WaterDrop","WDP","waterdrop"
"3299","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",4545,"City Coin","CITY","city-coin"
"3300","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",8268,"Solomon Defi","SLM","solomon-defi"
"3301","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",5088,"Guapcoin","GUAP","guapcoin"
"3302","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",7620,"Trade.win","TWI","trade-win"
"3303","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",7927,"Google tokenized stock Bittrex","GOOGL","google-tokenized-stock-bittrex"
"3304","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",7258,"Coinwaycoin","CAN","coinwaycoin"
"3305","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",7973,"Deflect","DEFLCT","deflect"
"3306","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",8561,"KeyFi","KEYFI","keyfi"
"3307","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",8326,"CURE Farm","CURE","cure-farm"
"3308","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",7136,"OneSwap DAO Token","ONES","oneswap-dao-token"
"3309","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",3849,"WHEN Token","WHEN","when-token"
"3310","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",6082,"3X Long Dragon Index Token","DRGNBULL","3x-long-dragon-index-token"
"3311","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",8306,"Typhoon Cash","PHOON","typhoon-cash"
"3312","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",8324,"PieDAO Yearn Ecosystem Pie","YPIE","piedao-yearn-ecosystem-pie"
"3313","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",7895,"Billibilli Inc tokenized stock FTX","BILI","billibilli-inc-tokenized-stock-ftx"
"3314","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",6677,"BitherCash","BICAS","bithercash"
"3315","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",3790,"RoboCalls","RC20","robocalls"
"3316","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",4132,"Bitsten Token","BST","bitsten-token"
"3317","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",77,"Diamond","DMD","diamond"
"3318","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",6078,"3X Long BitMax Token Token","BTMXBULL","3x-long-bitmax-token-token"
"3319","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",7314,"PieDAO DEFI Small Cap","DEFI+S","piedao-defi-small-cap"
"3320","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",7507,"Neeva Defi","NVA","neeva-defi"
"3321","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",6218,"Arcona","ARCONA","arcona"
"3322","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",7972,"Honey","HNY","honey-token"
"3323","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",8352,"Gasgains","GASG","gasgains"
"3324","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",7330,"OWL Token (StealthSwap)","OWL","owl-token-stealthswap"
"3325","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",7165,"UnityDAO","UTY","unitydao"
"3326","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",5250,"HebeBlock","HEBE","hebeblock"
"3327","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",8546,"Rich Maker","RICH","rich-maker"
"3328","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",2318,"Neumark","NEU","neumark"
"3329","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",7243,"QChi Chain","QHC","qchi-chain"
"3330","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",7741,"UnoSwap","UNOS","unoswap"
"3331","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",914,"Sphere","SPHR","sphere"
"3332","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",4196,"Pledge Coin","PLG","pledge-coin"
"3333","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",8150,"Utopia Genesis Foundation","UOP","utopia-genesis-foundation"
"3334","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",5677,"IZE","IZE","ize"
"3335","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",7515,"Ubiner","UBIN","ubiner"
"3336","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",2631,"ODEM","ODE","odem"
"3337","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",4872,"BenePit Protocol","BNP","benepit-protocol"
"3338","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",5808,"DeCash","DESH","decash"
"3339","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",2524,"Universa","UTNP","universa"
"3340","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",8544,"Fractal","FCL","fractal"
"3341","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",5259,"Emrals","EMRALS","emrals"
"3342","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",5907,"Crypto Cricket Club","3Cs","crypto-cricket-club"
"3343","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",4211,"Equilibria","XEQ","equilibria"
"3344","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",6539,"YAM v1","YAM","yamv1"
"3345","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",1403,"FirstBlood","1ST","firstblood"
"3346","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",8031,"governance ZIL","GZIL","governance-zil"
"3347","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",6869,"BLOCKMAX","OCB","blockmax"
"3348","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",3744,"WEBN token","WEBN","webn-token"
"3349","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",6477,"FXPay","FXP","fxpay"
"3350","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",2863,"HOLD","HOLD","hold"
"3351","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",8336,"Interop","TROP","interop"
"3352","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",6107,"Eight Hours","EHRT","eight-hours"
"3353","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",7199,"Ultra Clear","UCR","ultra-clear"
"3354","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",4623,"Gomics","GOM","gomics"
"3355","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",6442,"FANBI TOKEN","FBT","fanbi-token"
"3356","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",8470,"Super CoinView Token","SCV","super-coinview"
"3357","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",1382,"NoLimitCoin","NLC2","nolimitcoin"
"3358","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",5705,"AurusGOLD","AWG","aurusgold"
"3359","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",8372,"XNODE","XNODE","xnode"
"3360","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",6111,"Ecoin","ECOIN","ecoin-2"
"3361","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",6033,"Healing Plus","HP","healing-plus"
"3362","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",3986,"StakeCubeCoin","SCC","stakecubecoin"
"3363","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",8573,"Koloop Basic","KPC","koloop-basic"
"3364","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",6370,"Terra SDT","SDT","terra-sdt"
"3365","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",3234,"Xriba","XRA","xriba"
"3366","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",7221,"Wrapped LEO","WLEO","wrapped-leo"
"3367","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",6103,"3X Short TomoChain Token","TOMOBEAR","3x-short-tomochain-token"
"3368","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",4946,"Vinci","VINCI","vinci"
"3369","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",5516,"LOA Protocol","LOA","loa-protocol"
"3370","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",1755,"Flash","FLASH","flash"
"3371","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",5967,"Trendering","TRND","trendering"
"3372","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",7111,"XSwap","XSP","xsp"
"3373","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",8505,"Metawhale Gold","MWG","metawhale-gold"
"3374","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",2670,"Pixie Coin","PXC","pixie-coin"
"3375","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",6604,"UCX FOUNDATION","UCX","ucx-foundation"
"3376","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",3916,"ThoreNext","THX","thorenext"
"3377","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",8302,"QFinance","QFI","qfinance"
"3378","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",5857,"FLAMA","FMA","flama"
"3379","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",8362,"Gladius Finance","GLAD","gladius-finance"
"3380","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",2876,"Ternio","TERN","ternio"
"3381","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",132,"Counterparty","XCP","counterparty"
"3382","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",7247,"Timers","IPM","timers"
"3383","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",3661,"Stronghold Token","SHX","stronghold-token"
"3384","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",6575,"Tacos","TACO","tacos"
"3385","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",5054,"Coupon Chain","CCT","coupon-chain"
"3386","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",5474,"Ixinium","XXA","ixinium"
"3387","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",7163,"Moon Juice","JUICE","moon-juice"
"3388","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",7574,"Stacy","STACY","stacy"
"3389","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",8226,"Xdef Finance","XDEF2","xdef-finance"
"3390","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",4089,"Blockmason Link","BLINK","blockmason-link"
"3391","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",5936,"Robonomics Web Services","RWS","robonomics-web-services"
"3392","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",7902,"Square tokenized stock FTX","SQ","square-tokenized-stock-ftx"
"3393","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",8215,"PrimeFinance","PFI","primefinance"
"3394","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",8275,"ISALCOIN","ISAL","isalcoin"
