7776;"VNLA";1369;4.73065543;8671.83124874;8671.83124874;0;0;0.878554;-2.170654;-12.81608;38.38444935;24.93681117;-8.91845517;0;0.00323206;2022-03-23;"2022-03-23-23:26:01"
3850;"OTO";1370;0.07271824;0;0;0;0;-0.177585;-0.715241;346.262064;-16.28888102;-15.78493008;-15.25894568;0;0;2022-03-23;"2022-03-23-23:26:01"
2323;"PLAY";1371;0.0107658;14790.10067743;14790.10067743;0;0;0.687243;-5.784019;23.680889;-10.60448178;-19.38456676;-58.74588716;2e-04;0.00552537;2022-03-23;"2022-03-23-23:26:01"
7552;"HYVE";1372;0.10431656;90396.32669865;90396.32669865;0;0;-0.030925;-0.272231;1.081397;-11.71609958;-24.82394043;-69.86554282;0;0.0337891;2022-03-23;"2022-03-23-23:26:01"
9236;"BID";1373;0.41244813;108281.97635168;108281.97635168;0;0;-0.19936;-0.1847;5.675608;10.66744926;21.41459885;-34.85800927;0;0.04060565;2022-03-23;"2022-03-23-23:26:01"
9586;"PVM";1374;0.44434562;61475.10291325;61475.10291325;0;0;-0.175969;-17.162176;1.795952;-22.41777364;-54.36264557;-56.69823889;0;0.02305829;2022-03-23;"2022-03-23-23:26:01"
9176;"RVF";1375;0.04118245;37120.4395909;37120.4395909;0;0;-0.154176;-5.666658;9.156047;-5.85921066;-32.8396025;-35.50043074;0;0.01394752;2022-03-23;"2022-03-23-23:26:01"
4299;"TOKO";1376;0.01486877;172364.30592342;172364.30592342;0;0;-0.427624;-2.166279;0.236239;-12.28429469;-25.9224388;-52.31092789;2e-04;0.06488363;2022-03-23;"2022-03-23-23:26:01"
3243;"IMT";1377;0.00023368;0;0;0;0;-0.202828;-0.776873;205.407908;231.25844236;-89.26650357;25.26267741;0;0;2022-03-23;"2022-03-23-23:26:01"
298;"NYC";1378;1.847e-05;694.85437258;694.85437258;0;0;0.024196;-1.965033;-2.359412;21.611435;13.13265747;-54.49433391;0;0.00026166;2022-03-23;"2022-03-23-23:26:01"
2760;"LBA";1379;0.00268013;67307.12663461;67307.12663461;0;0;0.031347;1.265348;6.430817;9.00531106;11.31350937;-29.56955859;2e-04;0.02535655;2022-03-23;"2022-03-23-23:26:01"
2633;"XSN";1380;0.02100844;2895.23166153;2895.23166153;0;0;-0.131956;-11.107884;-12.710322;-50.33691484;-72.42099222;-83.61070686;0;0.00109839;2022-03-23;"2022-03-23-23:26:01"
2885;"EGT";1381;0.00062037;80345.62644065;80345.62644065;0;0;-0.705394;-0.69539;-2.127967;-4.85525256;-4.104672;-31.21786989;1e-04;0.03069967;2022-03-23;"2022-03-23-23:26:01"
9173;"RAZE";1382;0.03506013;481732.6198901;481732.6198901;0;0;-1.369997;-2.033527;11.624586;37.6934271;10.61136151;-58.46348879;0;0.18476444;2022-03-23;"2022-03-23-23:26:01"
4128;"BOOM";1383;0.00333868;70994.6004403;70994.6004403;0;0;-0.041514;-0.144375;-1.559262;-2.07053664;2.03328204;0.77355013;1e-04;0.02732964;2022-03-23;"2022-03-23-23:26:01"
7772;"L2";1384;0.00833648;32.78455421;32.78455421;0;0;-0.419161;-0.713013;5.771577;14.46184608;25.71244407;-34.51208577;0;1.271e-05;2022-03-23;"2022-03-23-23:26:01"
8612;"BANK";1385;17.19815952;126330.26180926;126330.26180926;0;0;0.359725;-0.61162;2.914156;-6.58255676;-23.34243586;-76.96486068;0;0.04917127;2022-03-23;"2022-03-23-23:26:01"
7812;"SYNC";1386;0.02067836;1688.8707376;1688.8707376;0;0;-0.085634;-0.279586;53.971;57.97669329;137.17540426;28.02611353;0;0.00066366;2022-03-23;"2022-03-23-23:26:01"
7512;"UNISTAKE";1387;0.0119336;104085.97195672;104085.97195672;0;0;-0.191669;-2.034678;6.210761;6.46952121;14.64172345;-41.73588879;0;0.04103583;2022-03-23;"2022-03-23-23:26:01"
13731;"LUFC";1388;2.57761929;355631.85930376;355631.85930376;0;0;-0.149134;-1.035325;-10.494947;-4.7422739;-3.32093065;-55.58662434;0;0.1402925;2022-03-23;"2022-03-23-23:26:01"
3617;"ILC";1389;0.00308158;4701.77379538;4701.77379538;0;0;1.811244;1.765855;-7.334919;15.44680958;12.56421811;-43.90832916;0;0.00185947;2022-03-23;"2022-03-23-23:26:01"
2438;"AAC";1390;0.01009144;30813.16118847;30813.16118847;0;0;0.412017;-1.473452;4.69079;20.86978978;64.6850707;72.52074402;1e-04;0.01221358;2022-03-23;"2022-03-23-23:26:01"
4183;"SFX";1391;0.01784133;7313.28043637;7313.28043637;0;0;-0.131941;-8.72615;-24.828877;9.21700009;-16.14821578;-1.45234924;0;0.00290547;2022-03-23;"2022-03-23-23:26:01"
7596;"SMARTCREDIT";1392;1.85093707;2273.58172361;2273.58172361;0;0;-0.022855;-0.957333;2.298157;3.67685566;13.65789252;-24.39831084;0;0.00090972;2022-03-23;"2022-03-23-23:26:01"
6949;"HGET";1393;1.42666015;1076037.97972894;1076037.97972894;0;0;-0.179124;-10.074084;-7.150926;-24.28188401;-42.581444;-47.21988686;0;0.43063549;2022-03-23;"2022-03-23-23:26:01"
16946;"MCT";1394;0.04770171;1260448.43154528;1260448.43154528;0;0;-0.645238;-0.011284;-1.118581;-77.83270101;-77.43782699;-12.80865393;0;0.50514732;2022-03-23;"2022-03-23-23:26:01"
859;"LOG";1395;0.31043094;270.10261907;270.10261907;0;0;-30.532977;-46.729139;1.500193;-53.63403122;574.97499116;383.53295578;1e-04;0.00010828;2022-03-23;"2022-03-23-23:26:01"
11245;"LAND";1396;1.30893828;141658.8175012;141658.8175012;0;0;0.194435;-0.29183;-12.861329;-6.04866088;-33.47030469;-62.07897335;0;0.05696599;2022-03-23;"2022-03-23-23:26:01"
9251;"STND";1397;0.18344988;401768.84630659;401768.84630659;0;0;-0.451325;-1.017414;-1.255898;-5.04915489;-9.17127618;-45.41980219;0;0.16310578;2022-03-23;"2022-03-23-23:26:01"
10021;"DINU";1398;1e-08;21369.15398346;21369.15398346;0;0;-0.093528;-8.101199;13.465253;1.37973817;-12.87595894;-57.96987975;0;0.00876784;2022-03-23;"2022-03-23-23:26:01"
10803;"FEVR";1399;0.00147742;87083.78768777;87083.78768777;0;0;-0.309561;-0.631822;4.900237;-24.43533907;-30.95856787;-67.34973366;0;0.03615416;2022-03-23;"2022-03-23-23:26:01"
13319;"MENGO";1400;0.75228296;110014.61518556;110014.61518556;0;0;-0.265819;2.787366;-12.925948;-7.24041455;-5.85310341;-41.42613602;0;0.04570076;2022-03-23;"2022-03-23-23:26:01"
4024;"RAVEN";1401;0.00053534;35.32164912;35.32164912;0;0;-0.035341;1.474634;1.181023;23.08491432;8.87114074;-47.02214991;1e-04;1.468e-05;2022-03-23;"2022-03-23-23:26:01"
8086;"DITTO";1402;0.93493671;438.55049849;438.55049849;0;0;0.302944;-1.803925;4.737005;24.93868344;98.92249151;6.84132397;0;0.00018251;2022-03-23;"2022-03-23-23:26:01"
4017;"EOSDT";1403;0.90849963;0;0;0;0;-0.073742;4.540484;0.615305;1.63374206;8.19087146;5.00851708;1e-04;0;2022-03-23;"2022-03-23-23:26:01"
7322;"STPL";1404;0.00850228;21717.4443806;21717.4443806;0;0;-0.138666;9.794719;-15.130442;-7.50149812;-35.68829744;-71.63018235;0;0.00905895;2022-03-23;"2022-03-23-23:26:01"
4397;"PEPS";1405;0.03836083;3760.16175846;3760.16175846;0;0;-0.282481;18.903357;1.197006;12.70751485;71.26325554;29.30653031;0;0.00159256;2022-03-23;"2022-03-23-23:26:01"
7202;"OCTO";1406;2.95616807;60513.09736774;60513.09736774;0;0;0.839487;4.140005;14.043077;-5.51265492;-21.93985921;-45.1985689;0;0.02565328;2022-03-23;"2022-03-23-23:26:01"
2476;"RUFF";1407;0.00239987;217479.01394376;217479.01394376;0;0;-1.18476;46.740612;40.67952;0.9875341;-0.14694171;-1.75499363;1e-04;0.09242352;2022-03-23;"2022-03-23-23:26:01"
7866;"MONA";1408;242.40074713;2745.86369876;2745.86369876;0;0;-0.085634;-0.656654;4.874541;-16.68089658;-24.55546929;-63.65858193;0;0.00117555;2022-03-23;"2022-03-23-23:26:01"
4026;"DAPP";1409;0.00329043;13590.68199482;13590.68199482;0;0;0.181498;-3.058541;-1.667163;0.82759789;-13.020862;-56.31119294;0;0.00581821;2022-03-23;"2022-03-23-23:26:01"
9866;"FEAR";1410;0.35744935;409225.35293019;409225.35293019;0;0;-0.35334;-0.40706;23.585851;6.84765432;-36.0156993;-72.07343728;0;0.17526348;2022-03-23;"2022-03-23-23:26:01"
10889;"DRF";1411;0.00464129;209544.35450226;209544.35450226;0;0;-0.255802;-3.797749;-14.467519;2.54178289;-6.04359077;-58.45667518;0;0.09054036;2022-03-23;"2022-03-23-23:26:01"
9053;"URQA";1412;0.08347894;9064.32534986;9064.32534986;0;0;-0.042254;-0.072797;8.776275;-12.73944983;-16.76190821;-57.15313968;0;0.00391992;2022-03-23;"2022-03-23-23:26:01"
8255;"PROS";1413;0.51646734;1431582.70852145;1431582.70852145;0;0;0.691171;1.678781;7.05957;3.31662198;-16.5047374;-58.32010883;0;0.61944046;2022-03-23;"2022-03-23-23:26:01"
2043;"CND";1414;0.00115508;3018.24135253;3018.24135253;0;0;-0.175443;-24.744586;-22.123013;-75.63630246;-77.26812909;-88.61486787;1e-04;0.0013065;2022-03-23;"2022-03-23-23:26:01"
4054;"IGG";1415;0.0002605;7957.91989878;7957.91989878;0;0;0.158031;2.688808;7.406223;-0.62094315;4.55694122;-55.95410365;0;0.00344923;2022-03-23;"2022-03-23-23:26:01"
9526;"LOCG";1416;0.04593119;346348.64311714;346348.64311714;0;0;0.892082;-0.013717;29.747292;42.06476917;-3.60498976;-64.56578833;0;0.15018358;2022-03-23;"2022-03-23-23:26:01"
4997;"XIO";1417;0.06275012;170292.38835263;170292.38835263;0;0;0.284494;0.144221;10.652861;-4.25543962;-3.74515186;-53.48132868;0;0.07416341;2022-03-23;"2022-03-23-23:26:01"
8229;"UMX";1418;0.26738901;55590.62537603;55590.62537603;0;0;-0.198081;-5.403327;10.038114;-18.53673136;48.05901379;-35.1435609;0;0.02423162;2022-03-23;"2022-03-23-23:26:01"
1032;"TX";1419;0.2757245;0;0;0;0;-0.150146;-0.790459;1.727394;14.02463876;21.59599371;-51.3681817;1e-04;0;2022-03-23;"2022-03-23-23:26:01"
9839;"BBANK";1420;0.02820376;91301.97629745;91301.97629745;0;0;-0.476437;-1.461952;5.683415;-5.03964167;-20.02742985;-65.97059486;0;0.03999178;2022-03-23;"2022-03-23-23:26:01"
12203;"FINA";1421;0.30181702;1835664.54424128;1835664.54424128;0;0;-0.637881;-6.10859;-15.188641;-61.18679671;-67.52147031;-84.95269597;0;0.8101939;2022-03-23;"2022-03-23-23:26:01"
9828;"NAFT";1422;0.00452985;464995.113088;464995.113088;0;0;1.849047;-0.601357;2.505058;-22.47590932;-42.46297765;-65.84281067;0;0.20530247;2022-03-23;"2022-03-23-23:26:01"
10748;"PWAR";1423;0.08352891;113348.5523218;113348.5523218;0;0;0.127941;0.244433;-3.273034;-16.64516151;-28.76223142;-73.25074669;0;0.0501252;2022-03-23;"2022-03-23-23:26:01"
3608;"UDOO";1424;0.00474025;609352.06461648;609352.06461648;0;0;-0.450655;-0.692724;-18.895472;-27.05355681;47.12599406;-15.18764771;1e-04;0.27006691;2022-03-23;"2022-03-23-23:26:01"
11649;"WNT";1425;0.04762518;301782.75960971;301782.75960971;0;0;-0.382972;-0.172851;-6.563043;-30.17232208;-37.36668275;-28.8820474;0;0.13397982;2022-03-23;"2022-03-23-23:26:01"
6625;"IBP";1426;0.01197972;1158263.00935278;1158263.00935278;0;0;4.214515;5.244223;27.280795;-64.56869967;-70.52219254;-79.37866858;0;0.51425843;2022-03-23;"2022-03-23-23:26:01"
5300;"INEX";1427;0.00020644;0;0;0;0;-0.170031;-0.785333;2.048143;13.99445847;21.66379336;-17.13475201;0;0;2022-03-23;"2022-03-23-23:26:01"
5200;"GLEEC";1428;0.10715526;407975.12527276;407975.12527276;0;0;0.578949;1.434555;-6.570829;14.17634846;8.50263989;126.72826817;0;0.18251808;2022-03-23;"2022-03-23-23:26:01"
9673;"LOWB";1429;3.697e-05;571811.45967237;571811.45967237;0;0;-1.43637;-11.966506;-4.747365;-18.75268119;-16.80024269;-35.76888556;0;0.25653672;2022-03-23;"2022-03-23-23:26:01"
8702;"ARES";1430;0.00958141;588793.81382275;588793.81382275;0;0;-0.22167;-2.450639;-16.999407;-24.82011749;-6.35086513;14.52095194;0;0.26581828;2022-03-23;"2022-03-23-23:26:01"
9675;"DOP";1431;1.88116687;1404708.94959711;1404708.94959711;0;0;-0.12191;3.327278;-0.505922;33.42164692;4.73647636;-1.31455177;0;0.63494932;2022-03-23;"2022-03-23-23:26:01"
9838;"XSUTER";1432;110.36818224;166354.06177551;166354.06177551;0;0;0.235177;11.508181;0.078896;-5.22392549;4.8860244;-9.18975359;0;0.07536323;2022-03-23;"2022-03-23-23:26:01"
8797;"XNL";1433;0.10620386;1225852.60488309;1225852.60488309;0;0;0.224575;1.062533;-19.493694;-34.20139456;-38.85777146;-65.93751106;0;0.55554864;2022-03-23;"2022-03-23-23:26:01"
2482;"CPC";1434;0.00584095;211011.81402297;211011.81402297;0;0;-0.40538;-1.872267;18.423311;17.00298028;17.56598498;0.84538954;1e-04;0.09588531;2022-03-23;"2022-03-23-23:26:01"
13509;"MYRA";1435;0.11638184;259277.58973444;259277.58973444;0;0;0.441527;4.643552;7.999138;-52.24326637;-68.95888388;-89.99637669;0;0.11788253;2022-03-23;"2022-03-23-23:26:01"
3280;"RET";1436;0.00020644;0;0;0;0;-0.170031;-0.785333;2.048143;13.99445847;21.66379336;-17.13475201;1e-04;0;2022-03-23;"2022-03-23-23:26:01"
1026;"AEON";1437;0.1378416;2353.50986672;2353.50986672;0;0;-0.151126;-4.388289;-14.367788;23.1742993;10.78731627;-34.40206125;0;0.00107849;2022-03-23;"2022-03-23-23:26:01"
9665;"DPET";1438;0.31640374;1072454.44377427;1072454.44377427;0;0;-1.287779;-6.771662;15.00272;-17.06257752;-15.13007489;-76.6855195;0;0.49279047;2022-03-23;"2022-03-23-23:26:01"
11565;"FAM";1439;0.22785669;33237.3305762;33237.3305762;0;0;0.10579;-0.370351;1.122013;-18.11628403;20.36281978;6.21226676;0;0.01545452;2022-03-23;"2022-03-23-23:26:01"
9854;"TKING";1440;3.31e-06;1290179.79392532;1290179.79392532;0;0;-0.085682;-8.498971;-11.047527;-31.13029678;-48.71108509;-73.33503997;0;0.60399975;2022-03-23;"2022-03-23-23:26:01"
2696;"DAX";1441;0.00600251;119660.1808241;119660.1808241;0;0;-2.230369;0.094143;3.040995;6.54673565;27.92042777;-12.53119734;1e-04;0.05620776;2022-03-23;"2022-03-23-23:26:01"
3371;"MIR";1442;0.00272229;33092.73407199;33092.73407199;0;0;0.766695;-1.214758;-2.214517;5.56974425;-2.14854728;-15.55694035;1e-04;0.01557234;2022-03-23;"2022-03-23-23:26:01"
3367;"CRD";1443;0.00210485;0;0;0;0;-0.085634;-0.723549;6.459507;11.17396784;10.46026846;-44.06224513;0;0;2022-03-23;"2022-03-23-23:26:01"
558;"EMC";1444;0.04301159;18124.42280293;18124.42280293;0;0;0.553989;-4.904332;-5.509462;-8.92519594;12.94837597;-34.03285731;1e-04;0.00861679;2022-03-23;"2022-03-23-23:26:01"
42;"XPM";1445;0.05248406;1041.31634249;1041.31634249;0;0;-0.150146;-42.647984;18.334174;21.40617261;-0.25266552;-15.23180126;0;0.00049538;2022-03-23;"2022-03-23-23:26:01"
2345;"HPB";1446;0.02862404;243721.64835957;243721.64835957;0;0;-0.321226;-3.27139;2.862851;6.76109842;-55.23810353;-69.74985905;1e-04;0.1165264;2022-03-23;"2022-03-23-23:26:01"
2248;"CAPP";1447;0.00313338;51151.25255412;51151.25255412;0;0;-1.754066;-7.336518;-1.872506;-21.82180813;-28.40676275;-50.84531636;1e-04;0.02461228;2022-03-23;"2022-03-23-23:26:01"
3733;"S4F";1448;0.00231214;9045.46957048;9045.46957048;0;0;-14.400224;35.077415;-12.814525;-24.07214517;-25.51360145;-45.53222558;0;0.00436962;2022-03-23;"2022-03-23-23:26:01"
8120;"WHITE";1449;231.82066961;36393.32518324;36393.32518324;0;0;-0.209532;7.363045;12.59636;-10.16168663;-13.49976348;-55.11973139;0;0.01766304;2022-03-23;"2022-03-23-23:26:01"
10817;"RYOSHI";1450;1e-08;20193.00167579;20193.00167579;0;0;-0.563871;-5.054525;9.956874;-29.38892573;-42.15494797;-59.65910202;0;0.00980773;2022-03-23;"2022-03-23-23:26:01"
3734;"ELAMA";1451;0.00237819;213124.76939551;213124.76939551;0;0;-0.7832;-0.481216;0.535509;12.15589574;20.22138179;-33.10664728;0;0.10323265;2022-03-23;"2022-03-23-23:26:01"
10666;"LANC";1452;0.00763539;62626.86919147;62626.86919147;0;0;0.507484;1.673878;1.095665;-13.77105039;-16.09214027;-32.0201165;0;0.03047411;2022-03-23;"2022-03-23-23:26:01"
14794;"CMERGE";1453;0.00043501;19012.04320325;19012.04320325;0;0;-0.630325;-5.111125;-10.933105;-16.30409655;-54.35136162;-25.18291048;0;0.00927647;2022-03-23;"2022-03-23-23:26:01"
2315;"HTML";1454;3.859e-05;626.016464;626.016464;0;0;1.057808;-3.544086;2.339362;-17.59780921;-45.06065799;-58.77033248;0;0.00030569;2022-03-23;"2022-03-23-23:26:01"
12952;"METAX";1455;0.76644838;57961.09589108;57961.09589108;0;0;-0.550445;-3.491638;-8.673875;-7.41724223;11.26357764;-60.58355589;0;0.02853697;2022-03-23;"2022-03-23-23:26:01"
895;"XAUR";1456;0.02853652;33742.01996989;33742.01996989;0;0;-2.777773;9.574718;-45.052356;42.81393418;36.14422385;10.5511514;1e-04;0.0166102;2022-03-23;"2022-03-23-23:26:01"
2335;"LBTC";1457;0.52099108;158864.36031627;158864.36031627;0;0;-0.310178;-6.209322;-17.329619;-28.20792923;26.23308995;-18.23139996;1e-04;0.07898016;2022-03-23;"2022-03-23-23:26:01"
5468;"ISIKC";1458;0.48551526;345320.87287121;345320.87287121;0;0;-7.422237;-11.214298;-24.888258;-30.33012488;0.08648818;-46.21657189;0;0.17243147;2022-03-23;"2022-03-23-23:26:01"
1279;"PWR";1459;0.00020644;0;0;0;0;-0.170031;-0.785333;2.048143;13.99445847;21.66379336;-17.13475201;1e-04;0;2022-03-23;"2022-03-23-23:26:01"
11480;"LZ";1460;0.84098204;115498.55828191;115498.55828191;0;0;-0.129371;-12.478371;-15.573151;-56.3198334;-63.42020417;-75.82850231;0;0.05800997;2022-03-23;"2022-03-23-23:26:01"
1828;"SMART";1461;0.00140723;130753.20903996;130753.20903996;0;0;1.863924;4.829489;4.830519;-12.03579479;-0.94944269;-51.16535637;1e-04;0.06571761;2022-03-23;"2022-03-23-23:26:01"
7182;"BHC";1462;39.73637629;208666.94187289;208666.94187289;0;0;-0.442349;-1.37685;19.231621;4.19514002;-11.75867857;-48.9880132;0;0.10502565;2022-03-23;"2022-03-23-23:26:01"
5203;"PMGT";1463;1771.31565748;1150.00067487;1150.00067487;0;0;-0.682241;0.601235;-0.295067;0.98062104;6.84312736;8.03843576;0;0.00058084;2022-03-23;"2022-03-23-23:26:01"
2251;"ITC";1464;0.02249342;31549.68909915;31549.68909915;0;0;-0.50803;-1.210664;-0.774172;-7.29378004;-6.7464323;-38.68525117;1e-04;0.01608237;2022-03-23;"2022-03-23-23:26:01"
3397;"NRP";1465;0.00020644;0;0;0;0;-0.170031;652.362044;2.048143;13.99445847;21.66379336;-17.13475201;1e-04;0;2022-03-23;"2022-03-23-23:26:01"
2759;"PAT";1466;0.00497398;2696.56369646;2696.56369646;0;0;-1.42618;-1.452337;-0.581283;-4.99561623;-30.65222136;28.58614172;1e-04;0.00137619;2022-03-23;"2022-03-23-23:26:01"
7270;"SFD";1467;1.42167313;213295.59555452;213295.59555452;0;0;1.219811;-3.168826;-3.543231;11.68938448;-18.63615312;-47.71749813;0;0.11007955;2022-03-23;"2022-03-23-23:26:01"
4075;"XCHF";1468;0.96276554;5801.37490784;5801.37490784;0;0;-0.142092;-1.870638;-1.870532;-0.50220495;3.51283424;-2.06487983;1e-04;0.00301287;2022-03-23;"2022-03-23-23:26:01"
3492;"VLD";1469;0.00519009;1147.460913;1147.460913;0;0;-39.992964;-7.325796;-33.129186;29.89491589;81.58278819;2.36055828;1e-04;0.00059912;2022-03-23;"2022-03-23-23:26:01"
2450;"CV";1470;0.00025051;46606.3787724;46606.3787724;0;0;-0.158217;-3.808151;0.179296;4.4116626;2.75586189;-53.92962354;1e-04;0.02439806;2022-03-23;"2022-03-23-23:26:01"
11913;"ACK";1471;0.08595509;47923.40262883;47923.40262883;0;0;-0.04447;14.599901;11.736627;-41.21237972;-50.02739685;-77.85995251;0;0.02514403;2022-03-23;"2022-03-23-23:26:01"
3839;"XRC";1472;1.52323326;0.04485599;0.04485599;0;0;-0.150146;3.125707;57.515957;28.10236308;6.04298498;-63.28241038;1e-04;2e-08;2022-03-23;"2022-03-23-23:26:01"
53;"QRK";1473;0.00680824;163502.57708595;163502.57708595;0;0;2.140645;-16.593581;3.093564;-29.6177615;-43.17106697;-50.47918959;0;0.0861273;2022-03-23;"2022-03-23-23:26:01"
11387;"CRP";1474;0.06747107;485651.03612527;485651.03612527;0;0;-3.347049;-6.294027;-14.62774;-12.00025359;-5.09284968;-41.8278308;0;0.25587129;2022-03-23;"2022-03-23-23:26:01"
2998;"VEX";1475;0.0025706;117058.98684073;117058.98684073;0;0;-0.546311;-3.77376;1.744537;-13.3757838;-4.4188113;-40.2422217;0;0.06207066;2022-03-23;"2022-03-23-23:26:01"
5880;"PROPS";1476;0.00522291;108313.55037297;108313.55037297;0;0;1.389205;3.957308;-4.083434;24.82386451;17.63334249;-22.80543633;0;0.05772613;2022-03-23;"2022-03-23-23:26:01"
9889;"BIST";1477;0.04307568;21105.19168825;21105.19168825;0;0;-0.127146;-0.360214;-1.18676;-13.32488183;-0.79671249;-48.0017578;0;0.01124648;2022-03-23;"2022-03-23-23:26:01"
2686;"LND";1478;0.0023178;19050.17180341;19050.17180341;0;0;-0.446976;-0.031555;15.185169;11.55099164;-6.73144568;-57.020545;1e-04;0.01026744;2022-03-23;"2022-03-23-23:26:01"
5873;"NAX";1479;0.00081655;370173.21867493;370173.21867493;0;0;-0.069743;-9.336538;-2.539126;1.63735274;-21.22817154;-25.95765439;0;0.20022879;2022-03-23;"2022-03-23-23:26:01"
7230;"OPIUM";1480;0.44357107;68384.57014174;68384.57014174;0;0;-3.34284;-4.948096;-6.920946;-29.78007426;-54.49384752;-72.51328015;1e-04;0.03704895;2022-03-23;"2022-03-23-23:26:01"
3118;"GIO";1481;0.02556158;231.10202789;231.10202789;0;0;2.289815;2.503117;2.894124;12.25659945;92.05936691;-25.84814805;1e-04;0.00012535;2022-03-23;"2022-03-23-23:26:01"
2410;"SPC";1482;0.00598193;2262.66600359;2262.66600359;0;0;-0.078461;1.55671;6.422278;-26.61633103;-43.50067095;-58.41474352;1e-04;0.00122805;2022-03-23;"2022-03-23-23:26:01"
9024;"DDOS";1483;0.30373211;213314.97181922;213314.97181922;0;0;-0.135632;2.251346;9.47743;25.560749;-19.10838236;-46.30896795;0;0.11622845;2022-03-23;"2022-03-23-23:26:01"
7591;"MSB";1484;0.01085658;1015561.78775439;1015561.78775439;0;0;-1.322376;-4.195717;57.675363;-77.11733432;-90.50965018;-91.895731;0;0.55316934;2022-03-23;"2022-03-23-23:26:01"
659;"BITS";1485;0.46947659;573.3678252;573.3678252;0;0;-0.312934;42.26248;45.87298;128.53650122;10.56677815;91.29293202;0;0.00031439;2022-03-23;"2022-03-23-23:26:01"
9237;"HZN";1486;0.04547096;100609.89166578;100609.89166578;0;0;-2.979059;-4.341636;-0.722918;-16.82573237;-23.86328824;-62.04106424;0;0.05531547;2022-03-23;"2022-03-23-23:26:01"
9476;"UAXIE";1487;0.18175013;0;0;0;0;-0.085634;-0.723549;7.930183;-0.1822243;-6.35625287;-58.66985405;0;0;2022-03-23;"2022-03-23-23:26:01"
9149;"YAE";1488;0.03517326;13936.90276223;13936.90276223;0;0;0.265191;2.723556;36.984379;15.86445475;-25.78775341;-44.45555321;0;0.00770054;2022-03-23;"2022-03-23-23:26:01"
2009;"BIS";1489;0.07674011;411.03527782;411.03527782;0;0;-0.150146;-1.13204;-38.360313;-37.74278013;-7.42058229;-21.09954513;0;0.00022809;2022-03-23;"2022-03-23-23:26:01"
10953;"KABY";1490;0.00719101;78095.75039015;78095.75039015;0;0;-0.517549;-0.352239;-3.087723;-27.72937321;-38.08229691;-65.48656502;0;0.04358178;2022-03-23;"2022-03-23-23:26:01"
6195;"TRADE";1491;0.06287108;150412.16619512;150412.16619512;0;0;0.526994;-2.93162;2.593842;1.88670821;-3.00365615;-41.32278215;0;0.08406967;2022-03-23;"2022-03-23-23:26:01"
3452;"ETHO";1492;0.0310011;120423.25314823;120423.25314823;0;0;-4.381019;5.112006;17.855378;-5.56526466;-19.76223748;-51.44997599;0;0.0673926;2022-03-23;"2022-03-23-23:26:01"
9279;"LAUNCH";1493;0.42877564;26106.83836819;26106.83836819;0;0;0.34835;-0.850989;0.027008;-19.72023103;-58.62690517;-77.26856976;0;0.01465112;2022-03-23;"2022-03-23-23:26:01"
15178;"GST";1494;0.06357432;482923.97645;482923.97645;0;0;-0.330819;-2.87223;3.514861;-49.36132693;-77.72307138;-89.54981791;0;0.27158149;2022-03-23;"2022-03-23-23:26:01"
3164;"PMA";1495;5.586e-05;18887.59089599;18887.59089599;0;0;17.720175;15.856101;-9.592987;-25.69929962;-31.98682987;-56.10237603;1e-04;0.01065529;2022-03-23;"2022-03-23-23:26:01"
7809;"CRBN";1496;0.05418855;70260.42727147;70260.42727147;0;0;0.259554;-6.626484;-0.319546;-0.76522674;-15.02437635;-55.34201461;0;0.03971157;2022-03-23;"2022-03-23-23:26:01"
2151;"NIOX";1497;0.01864831;120027.28652696;120027.28652696;0;0;-0.456483;-4.638761;-16.021555;-21.64899469;-39.21453073;-65.40475748;1e-04;0.0681528;2022-03-23;"2022-03-23-23:26:01"
14682;"1EARTH";1498;0.02419379;7017250.20390707;7017250.20390707;0;0;-1.117664;11.253992;83.155841;-30.95562854;-73.85275691;-69.47822395;0;3.98661369;2022-03-23;"2022-03-23-23:26:01"
4215;"EM";1499;0.00120549;35009.10823165;35009.10823165;0;0;2.602298;-1.223155;-0.52518;1.18630162;18.62678545;-86.87509284;0;0.01996662;2022-03-23;"2022-03-23-23:26:01"
4138;"WNL";1500;0.09255088;0;0;0;0;-0.150146;-0.790459;1.727394;13.86516374;21.42592938;-16.33966921;1e-04;0;2022-03-23;"2022-03-23-23:26:01"
170;"BLK";1501;0.02853652;575.80102024;575.80102024;0;0;-0.150146;-7.069543;-20.759714;50.46468066;21.42592938;-18.54125687;1e-04;0.00032935;2022-03-23;"2022-03-23-23:26:01"
12463;"TCS";1502;0.48350875;38129.80106119;38129.80106119;0;0;-0.011629;-0.575021;-1.575007;20.01925909;-16.83659244;-8.77385562;0;0.02181768;2022-03-23;"2022-03-23-23:26:01"
83;"OMNI";1503;3.08961553;859.54952783;859.54952783;0;0;-0.166335;-8.011448;11.185499;36.0025599;12.58940397;-0.80807491;1e-04;0.00049414;2022-03-23;"2022-03-23-23:26:01"
8963;"MARSH";1504;0.24463814;328769.11845802;328769.11845802;0;0;-0.16728;-0.976345;43.941471;26.6225498;-39.64453654;-52.98932707;0;0.18938572;2022-03-23;"2022-03-23-23:26:01"
10777;"DINO";1505;0.02087467;166247.3944898;166247.3944898;0;0;1.195282;3.484245;-1.124467;-43.99274654;-49.16503001;-80.82346473;0;0.09557584;2022-03-23;"2022-03-23-23:26:01"
